loss,mse_f1,mse_f2,mse_f3,mse_u_bc,mse_v_bc,mse_p_bc,a,b,c,d,e,f
0.0922439843416214,0.0002811764134094119,3.953484338126145e-05,5.3206149459583685e-05,0.00015149125829339027,9.548894922772888e-06,1.6903341020224616e-05,0.105148546397686,0.056095611304044724,0.11185567080974579,0.15137585997581482,0.12052503973245621,0.09580326825380325
0.09221772104501724,0.0002810730366036296,3.953056875616312e-05,5.318796320352703e-05,0.0001514423784101382,9.545149623590987e-06,1.6901713024708442e-05,0.10513081401586533,0.05608141049742699,0.111837238073349,0.15134580433368683,0.12050221860408783,0.0957828015089035
0.09219135344028473,0.0002809742873068899,3.952642873628065e-05,5.317047907738015e-05,0.00015139012248255312,9.541417966829613e-06,1.690046519797761e-05,0.10511308163404465,0.05606721714138985,0.11181880533695221,0.15131574869155884,0.12047939002513885,0.09576233476400375
0.09216509014368057,0.0002808775461744517,3.9522521547041833e-05,5.315228190738708e-05,0.00015133959823288023,9.537773621559609e-06,1.689901364443358e-05,0.10509535670280457,0.056053027510643005,0.11180036514997482,0.15128567814826965,0.12045656144618988,0.095741868019104
0.09213881939649582,0.0002807777200359851,3.951853432226926e-05,5.3134008339839056e-05,0.00015128697850741446,9.534355740470346e-06,1.6897958630579524e-05,0.10507763177156448,0.05603884160518646,0.11178191751241684,0.15125560760498047,0.12043372541666031,0.09572140127420425
0.09211242944002151,0.0002806746051646769,3.9514852687716484e-05,5.311706627253443e-05,0.0001512354938313365,9.53068501985399e-06,1.6896450688363984e-05,0.105059914290905,0.05602465942502022,0.11176346242427826,0.15122553706169128,0.12041088193655014,0.0957009345293045
0.09208627790212631,0.00028057771851308644,3.951057078666054e-05,5.3099298384040594e-05,0.00015118463488761336,9.526997928333003e-06,1.6895164662855677e-05,0.10504219681024551,0.05601048469543457,0.11174500733613968,0.1511954665184021,0.12038803100585938,0.09568046033382416
0.09205983579158783,0.0002804773976095021,3.9506256143795326e-05,5.3080169891472906e-05,0.0001511305308667943,9.523394510324579e-06,1.689408418314997e-05,0.10502448678016663,0.05599631369113922,0.1117265447974205,0.15116538107395172,0.12036518007516861,0.09565998613834381
0.09203366935253143,0.00028037955053150654,3.9502592699136585e-05,5.306243838276714e-05,0.00015108240768313408,9.519707418803591e-06,1.6892572602955624e-05,0.10500677675008774,0.05598214641213417,0.11170807480812073,0.15113529562950134,0.12034232169389725,0.09563951194286346
0.09200727939605713,0.000280275649856776,3.949882375309244e-05,5.30448742210865e-05,0.00015102897305041552,9.516169484413695e-06,1.6891141058295034e-05,0.10498907417058945,0.05596798285841942,0.11168959736824036,0.15110521018505096,0.12031945586204529,0.09561903774738312
0.09198077023029327,0.00028017317526973784,3.949469464714639e-05,5.302624049363658e-05,0.0001509765861555934,9.512615179119166e-06,1.6889482139959e-05,0.10497137159109116,0.05595382675528526,0.11167111247777939,0.15107512474060059,0.12029658257961273,0.09559856355190277
0.09195470064878464,0.0002800771617330611,3.948993980884552e-05,5.300896009430289e-05,0.00015092686226125807,9.508950824965723e-06,1.688839984126389e-05,0.10495367646217346,0.055939674377441406,0.11165262758731842,0.151045024394989,0.12027370929718018,0.09557808935642242
0.09192853420972824,0.0002799785870593041,3.948604717152193e-05,5.29913668287918e-05,0.00015087633801158518,9.505257366981823e-06,1.6887166566448286e-05,0.10493598878383636,0.05592552572488785,0.11163413524627686,0.15101492404937744,0.12025082856416702,0.09555761516094208
0.09190204739570618,0.00027987692737951875,3.9481241401517764e-05,5.297396273817867e-05,0.0001508229470346123,9.501737622485962e-06,1.6885707736946642e-05,0.10491830110549927,0.05591138079762459,0.1116156354546547,0.15098482370376587,0.12022794038057327,0.09553714096546173
0.09187574684619904,0.0002797739580273628,3.947761433664709e-05,5.295561641105451e-05,0.00015077150601428002,9.498264262219891e-06,1.6884170690900646e-05,0.10490062087774277,0.055897243320941925,0.11159712821245193,0.1509547233581543,0.12020504474639893,0.09551665931940079
0.09184931218624115,0.00027967646019533277,3.947342702304013e-05,5.293698268360458e-05,0.00015071970119606704,9.494350706518162e-06,1.688275187916588e-05,0.10488294064998627,0.05588310956954956,0.11157862097024918,0.15092460811138153,0.12018214911222458,0.09549617767333984
0.0918230265378952,0.0002795744512695819,3.947005461668596e-05,5.291959678288549e-05,0.00015066764899529517,9.490616321272682e-06,1.6881656847544946e-05,0.10486526787281036,0.055868979543447495,0.11156010627746582,0.15089449286460876,0.12015924602746964,0.0954756960272789
0.09179681539535522,0.00027947386843152344,3.946509605157189e-05,5.2901468734489754e-05,0.00015061725571285933,9.487253919360228e-06,1.68805054272525e-05,0.10484759509563446,0.05585485324263573,0.11154158413410187,0.150864377617836,0.1201363354921341,0.09545521438121796
0.09177039563655853,0.00027937255799770355,3.9460825064452365e-05,5.2882980526192114e-05,0.0001505666004959494,9.483605936111417e-06,1.6879019312909804e-05,0.10482992976903915,0.055840734392404556,0.11152305454015732,0.15083426237106323,0.12011341750621796,0.09543473273515701
0.09174414724111557,0.0002792718296404928,3.945724529330619e-05,5.286551095196046e-05,0.00015051534865051508,9.479844266024884e-06,1.687767326075118e-05,0.10481226444244385,0.055826619267463684,0.11150452494621277,0.15080413222312927,0.12009049952030182,0.09541425108909607
0.09171798080205917,0.00027917043189518154,3.945301068597473e-05,5.28475247847382e-05,0.00015046368935145438,9.476458217250183e-06,1.6876125300768763e-05,0.10479460656642914,0.05581250786781311,0.11148598790168762,0.1507740020751953,0.12006757408380508,0.09539376944303513
0.0916917473077774,0.0002790682192426175,3.944895070162602e-05,5.282949859974906e-05,0.00015041367441881448,9.472913006902672e-06,1.6874893844942562e-05,0.10477694869041443,0.055798403918743134,0.11146744340658188,0.15074387192726135,0.12004464119672775,0.09537328034639359
0.09166527539491653,0.0002789674617815763,3.944480704376474e-05,5.281173798721284e-05,0.00015036090917419642,9.469137694395613e-06,1.6873549611773342e-05,0.10475929826498032,0.055784303694963455,0.11144889146089554,0.1507137417793274,0.12002170085906982,0.09535279124975204
0.09163899719715118,0.00027886530733667314,3.944089621654712e-05,5.2793890063185245e-05,0.0001503072417108342,9.465594303037506e-06,1.6871985280886292e-05,0.1047416478395462,0.055770207196474075,0.1114303320646286,0.15068359673023224,0.1199987605214119,0.0953323021531105
0.09161277860403061,0.00027876964304596186,3.943637784686871e-05,5.277568197925575e-05,0.00015025898755993694,9.461688932788093e-06,1.6870659237611108e-05,0.10472400486469269,0.055756114423274994,0.11141177266836166,0.15065345168113708,0.11997581273317337,0.09531181305646896
0.09158641844987869,0.0002786638797260821,3.9431928598787636e-05,5.27577540196944e-05,0.00015020767750684172,9.458297427045181e-06,1.6869520550244488e-05,0.10470636188983917,0.05574202910065651,0.11139320582151413,0.15062330663204193,0.11995285749435425,0.09529132395982742
0.09156031161546707,0.0002785666729323566,3.942805415135808e-05,5.2739949751412496e-05,0.00015015467943158,9.454829523747321e-06,1.6868407328729518e-05,0.10468872636556625,0.05572794750332832,0.111374631524086,0.15059316158294678,0.11992989480495453,0.09527083486318588
0.09153386950492859,0.00027846498414874077,3.942383045796305e-05,5.2722036343766376e-05,0.00015010334027465433,9.451141522731632e-06,1.6866668374859728e-05,0.10467109084129333,0.055713869631290436,0.11135604977607727,0.15056301653385162,0.11990693211555481,0.09525034576654434
0.09150765091180801,0.00027836320805363357,3.9419268432538956e-05,5.270456676953472e-05,0.0001500509970355779,9.447577212995384e-06,1.6865373254404403e-05,0.10465346276760101,0.05569979548454285,0.11133746802806854,0.15053285658359528,0.1198839619755745,0.0952298566699028
0.09148122370243073,0.0002782634401228279,3.941537579521537e-05,5.268577660899609e-05,0.00015000202984083444,9.44398470892338e-06,1.6864061763044447e-05,0.10463583469390869,0.055685728788375854,0.11131887882947922,0.15050269663333893,0.11986098438501358,0.09520936012268066
0.0914549008011818,0.000278159772278741,3.9411002944689244e-05,5.2667423005914316e-05,0.00014994949742686003,9.440223038836848e-06,1.686293035163544e-05,0.10461821407079697,0.05567166581749916,0.1113002821803093,0.15047253668308258,0.11983799934387207,0.09518886357545853
0.09142855554819107,0.00027805703575722873,3.940625538234599e-05,5.264918218017556e-05,0.00014989856572356075,9.436776053917129e-06,1.6861240510479547e-05,0.10460059344768524,0.055657606571912766,0.11128167808055878,0.15044237673282623,0.11981501430273056,0.09516836702823639
